"id_estudiante";"plan_estudios";"sede";"codigo_postal";"localidad";"provincia";"pais";"sexo";"cohorte"
44131;2901;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44134;107;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44136;1711;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";1998
44139;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44142;309;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";1998
44146;508;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44153;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44154;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44156;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44160;2901;"SEDE LUJAN";6608;"OLIVERA";"BUENOS AIRES";"ARGENTINA";"F";1998
44164;2702;"SEDE LUJAN";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";1998
44165;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44167;803;"SEDE LUJAN";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44169;2702;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44173;2702;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";1998
44183;109;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44184;804;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";1998
44198;399;"SEDE LUJAN";6725;"C. DE ARECO";"BUENOS AIRES";"ARGENTINA";"M";1998
44199;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44200;106;"SEDE LUJAN";1650;"SAN MARTIN";"BUENOS AIRES";"ARGENTINA";"F";1998
44201;509;"SEDE LUJAN";6725;"C. DE ARECO";"BUENOS AIRES";"ARGENTINA";"F";1998
44202;309;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";1998
44207;509;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44208;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44209;4803;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44210;106;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44222;804;"SEDE LUJAN";1620;"MAQ. SAVIO";"BUENOS AIRES";"ARGENTINA";"F";1998
44227;803;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44228;399;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44235;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44236;399;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44239;399;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44242;1002;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44247;2702;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44248;308;"SEDE LUJAN";1623;"I. MASCHWITZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44254;399;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44262;2702;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44263;207;"SEDE LUJAN";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44269;2702;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44270;106;"SEDE LUJAN";1636;"OLIVOS";"BUENOS AIRES";"ARGENTINA";"M";1998
44271;207;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"F";1998
44274;2603;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44278;2504;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";1998
44285;107;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44292;207;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44293;2504;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44300;2704;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44308;308;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44312;207;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44316;2901;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";1998
44385;2704;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";1998
44321;508;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44323;106;"SEDE LUJAN";1609;"BOULOGNE";"BUENOS AIRES";"ARGENTINA";"M";1998
44328;399;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
44331;399;"SEDE LUJAN";6712;"CORTINEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44332;2702;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44333;2702;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44338;508;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44340;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44343;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44344;508;"SEDE LUJAN";1746;"FCO. ALVAREZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44345;207;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";1998
44346;2504;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44351;106;"SEDE LUJAN";7240;"LOBOS";"BUENOS AIRES";"ARGENTINA";"M";1998
44353;804;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44354;207;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44356;2704;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
44360;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44361;309;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44362;109;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44368;803;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44370;109;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44372;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44373;508;"SEDE LUJAN";6725;"C. DE ARECO";"BUENOS AIRES";"ARGENTINA";"F";1998
44381;309;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44386;1602;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44387;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44393;508;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"F";1998
44394;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44399;309;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44416;207;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44417;308;"SEDE LUJAN";1723;"M. ACOSTA";"BUENOS AIRES";"ARGENTINA";"F";1998
44419;308;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44422;2702;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44424;2702;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";1998
44433;1602;"SEDE LUJAN";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44441;308;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44443;2702;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";1998
44445;399;"SEDE LUJAN";6708;"OPEN DOOR";"BUENOS AIRES";"ARGENTINA";"M";1998
44453;2504;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";1998
44454;308;"SEDE LUJAN";1727;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44465;207;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";1998
44468;403;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44472;399;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
44475;603;"SEDE LUJAN";1437;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"F";1998
44476;805;"SEDE LUJAN";6608;"OLIVERA";"BUENOS AIRES";"ARGENTINA";"F";1998
44478;2702;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44480;106;"SEDE LUJAN";1706;"HAEDO";"BUENOS AIRES";"ARGENTINA";"M";1998
44487;109;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44495;805;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44503;308;"SEDE LUJAN";1727;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44505;404;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44516;2702;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
44519;1708;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"M";1998
44524;107;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44526;2702;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44528;804;"SEDE LUJAN";1664;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
44529;308;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44537;508;"SEDE LUJAN";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";1998
44542;2702;"SEDE LUJAN";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";1998
44545;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44550;207;"SEDE LUJAN";1754;"SAN JUSTO";"BUENOS AIRES";"ARGENTINA";"M";1998
44554;2901;"SEDE LUJAN";2760;"S.A.DE ARECO";"BUENOS AIRES";"ARGENTINA";"M";1998
44558;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44568;2702;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44572;509;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44576;207;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44577;207;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44583;2704;"SEDE LUJAN";1144;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44587;603;"SEDE LUJAN";1641;"ACASSUSO";"BUENOS AIRES";"ARGENTINA";"F";1998
44588;804;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44590;2702;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44594;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44598;307;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
44599;2504;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";1998
44601;308;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44602;508;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44603;2504;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44604;5401;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44608;308;"SEDE LUJAN";1744;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44615;403;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44617;509;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44618;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44625;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44626;106;"SEDE LUJAN";1712;"CATELAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44627;2702;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";1998
44629;106;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"M";1998
44630;106;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44631;207;"SEDE LUJAN";6708;"OPEN DOOR";"BUENOS AIRES";"ARGENTINA";"M";1998
44635;1801;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"F";1998
44637;1602;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";1998
44639;308;"SEDE LUJAN";1741;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44641;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44649;803;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44651;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44652;207;"SEDE LUJAN";6740;"CHACABUCO";"BUENOS AIRES";"ARGENTINA";"M";1998
44657;308;"SEDE LUJAN";1723;"M. ACOSTA";"BUENOS AIRES";"ARGENTINA";"F";1998
44658;106;"SEDE LUJAN";1416;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"M";1998
44660;403;"SEDE LUJAN";6640;"BRAGADO";"BUENOS AIRES";"ARGENTINA";"F";1998
44661;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44663;1708;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";1998
44664;605;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44665;404;"SEDE LUJAN";6640;"BRAGADO";"BUENOS AIRES";"ARGENTINA";"F";1998
44666;308;"SEDE LUJAN";1716;"LIBERTAD";"BUENOS AIRES";"ARGENTINA";"F";1998
44677;509;"SEDE LUJAN";6000;"JUNIN";"BUENOS AIRES";"ARGENTINA";"F";1998
44678;1706;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44679;106;"SEDE LUJAN";1631;"VILLA ROSA";"BUENOS AIRES";"ARGENTINA";"F";1998
44680;2901;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44682;2704;"SEDE LUJAN";1718;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44683;109;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";1998
44689;1704;"D.A. ESCOBAR";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";1998
44690;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44693;2702;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44696;308;"SEDE LUJAN";1716;"LIBERTAD";"BUENOS AIRES";"ARGENTINA";"M";1998
44697;804;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44702;1603;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44703;2702;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44709;2504;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";1998
44717;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44720;804;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44725;2702;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44741;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
44742;2702;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44744;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44745;309;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44760;2702;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44762;106;"SEDE LUJAN";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"M";1998
44764;207;"SEDE LUJAN";1619;"GARIN";"BUENOS AIRES";"ARGENTINA";"F";1998
44770;2704;"SEDE LUJAN";1619;"GARIN";"BUENOS AIRES";"ARGENTINA";"M";1998
44777;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44783;804;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44792;106;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"F";1998
44793;306;"SEDE LUJAN";1748;"LAS MALVINAS";"BUENOS AIRES";"ARGENTINA";"F";1998
44796;207;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";1998
44802;106;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";1998
44803;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44807;309;"SEDE LUJAN";1727;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44810;109;"SEDE LUJAN";1704;"RAMOS MEJIA";"BUENOS AIRES";"ARGENTINA";"F";1998
44813;2901;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44815;4101;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44816;399;"SEDE LUJAN";1744;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44817;399;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"F";1998
44821;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44822;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44824;1602;"SEDE LUJAN";1746;"FCO. ALVAREZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44826;509;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44828;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44830;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44836;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44837;399;"SEDE LUJAN";6725;"C. DE ARECO";"BUENOS AIRES";"ARGENTINA";"M";1998
44838;207;"SEDE LUJAN";1727;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44841;404;"SEDE LUJAN";1744;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";1998
44842;207;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
44843;308;"SEDE LUJAN";1716;"LIBERTAD";"BUENOS AIRES";"ARGENTINA";"F";1998
44849;106;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";1998
44850;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44854;803;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44857;4101;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
44866;109;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
44868;804;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"F";1998
44871;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44877;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44878;2504;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44879;399;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
44884;2704;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";1998
44887;2902;"SEDE LUJAN";1713;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
44892;306;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
44899;403;"SEDE LUJAN";1704;"RAMOS MEJIA";"BUENOS AIRES";"ARGENTINA";"M";1998
44912;1503;"D.A. S.FERNANDO";1653;"V. BALLESTER";"BUENOS AIRES";"ARGENTINA";"M";1998
44922;1503;"D.A. S.FERNANDO";1623;"I. MASCHWITZ";"BUENOS AIRES";"ARGENTINA";"F";1998
44934;1503;"D.A. S.FERNANDO";1646;"SAN FERNANDO";"BUENOS AIRES";"ARGENTINA";"F";1998
44947;1503;"D.A. S.FERNANDO";1643;"BECCAR";"BUENOS AIRES";"ARGENTINA";"M";1998
44962;1503;"D.A. S.FERNANDO";1646;"SAN FERNANDO";"BUENOS AIRES";"ARGENTINA";"F";1998
44967;1503;"D.A. S.FERNANDO";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"F";1998
45014;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
45015;2702;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
45017;207;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";1998
45018;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
45024;207;"SEDE LUJAN";1708;"MORON";"BUENOS AIRES";"ARGENTINA";"F";1998
45027;306;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"M";1998
45033;508;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
45050;106;"SEDE LUJAN";1706;"HAEDO";"BUENOS AIRES";"ARGENTINA";"M";1998
45051;403;"SEDE LUJAN";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"F";1998
45058;106;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
45059;2505;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"M";1998
45065;2704;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
45066;207;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";1998
45067;2702;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";1998
45068;207;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";1998
45069;399;"SEDE LUJAN";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";1998
45078;804;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";1998
45081;1603;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
45084;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
45091;106;"SEDE LUJAN";1653;"V. BALLESTER";"BUENOS AIRES";"ARGENTINA";"M";1998
45100;2902;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"M";1998
45107;1708;"SEDE LUJAN";6000;"JUNIN";"BUENOS AIRES";"ARGENTINA";"M";1998
45124;509;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";1998
45127;2506;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";1998
45130;308;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"M";1998
45137;508;"SEDE LUJAN";1716;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";1998
45151;1708;"SEDE LUJAN";2700;"PERGAMINO";"BUENOS AIRES";"ARGENTINA";"M";1998
45153;1601;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";1998
45155;398;"SEDE LUJAN";1723;"M. ACOSTA";"BUENOS AIRES";"ARGENTINA";"F";1998
45156;309;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";1998
45162;403;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"F";1998
45164;309;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";1998
45170;509;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"F";1998
